Activity ID,Keywords
4859,"['library', 'resource', 'riding', 'school', 'stories']"
4860,"['library', 'resource', 'riding', 'school', 'stories']"
4861,"['active', 'gas', 'resource', 'riding']"
4862,"['active', 'arms', 'knowledge', 'mm']"
4863,"['active', 'arms', 'knowledge', 'mm']"
4864,"['active', 'arms', 'knowledge', 'mm']"
4865,"['blending', 'cards', 'classroom', 'game', 'resource']"
4866,"['blending', 'cards', 'classroom', 'game', 'resource']"
4867,"['blending', 'cards', 'classroom', 'game', 'resource']"
4868,"['blending', 'cards', 'exchange', 'knowledge', 'random', 'repeat', 'resource']"
4869,"['blending', 'cards', 'exchange', 'knowledge', 'random', 'repeat', 'resource']"
4870,"['blending', 'cards', 'exchange', 'knowledge', 'random', 'repeat', 'resource']"
4871,"['cards', 'floor', 'frequency', 'random', 'repeat', 'resource']"
4872,"['cards', 'floor', 'frequency', 'random', 'repeat', 'resource']"
4873,"['cards', 'floor', 'frequency', 'random', 'repeat', 'resource']"
4874,"['cards', 'floor', 'frequency', 'random', 'repeat', 'resource']"
4875,"['library', 'mm', 'resource', 'school']"
4876,"['library', 'mm', 'resource', 'school']"
4877,"['library', 'mm', 'resource', 'school']"
4878,"['library', 'mm', 'resource', 'school']"
4879,"['activity', 'house', 'jumping', 'resource']"
4880,"['butt', 'knowledge', 'mm', 'repeat', 'shop']"
4881,"['butt', 'knowledge', 'mm', 'repeat', 'shop']"
4882,"['butt', 'knowledge', 'mm', 'repeat', 'shop']"
4883,"['activity', 'bus', 'cards', 'listening', 'mm', 'phone', 'repeat', 'resource']"
4884,"['activity', 'bus', 'cards', 'listening', 'mm', 'phone', 'repeat', 'resource']"
4885,"['activity', 'bus', 'cards', 'listening', 'mm', 'phone', 'repeat', 'resource']"
4886,"['cards', 'exchange', 'knowledge', 'medical', 'mm', 'repeat', 'resource', 'white']"
4887,"['cards', 'exchange', 'knowledge', 'medical', 'mm', 'repeat', 'resource', 'white']"
4888,"['cards', 'exchange', 'knowledge', 'medical', 'mm', 'repeat', 'resource', 'white']"
4889,"['cards', 'frequency', 'random', 'resource']"
4890,"['cards', 'frequency', 'random', 'resource']"
4891,"['cards', 'frequency', 'random', 'resource']"
4892,"['cards', 'frequency', 'random', 'resource']"
4893,"['knowledge', 'library', 'resource', 'state']"
4894,"['knowledge', 'library', 'resource', 'state']"
4895,"['knowledge', 'library', 'resource', 'state']"
4896,"['knowledge', 'library', 'resource', 'state']"
4897,"['classroom', 'learning', 'library', 'resource', 'walk']"
4898,"['knowledge', 'mm', 'tree']"
4899,"['knowledge', 'mm', 'tree']"
4900,"['knowledge', 'mm', 'tree']"
4901,"['activity', 'listening', 'phone', 'repeat', 'resource']"
4902,"['activity', 'listening', 'phone', 'repeat', 'resource']"
4903,"['activity', 'listening', 'phone', 'repeat', 'resource']"
4904,"['cards', 'game', 'house', 'mm', 'resource', 'team']"
4905,"['cards', 'game', 'house', 'mm', 'resource', 'team']"
4906,"['cards', 'game', 'house', 'mm', 'resource', 'team']"
4907,"['cards', 'frequency', 'resource', 'self']"
4908,"['cards', 'frequency', 'resource', 'self']"
4909,"['cards', 'frequency', 'resource', 'self']"
4910,"['cards', 'frequency', 'resource', 'self']"
4911,"['library', 'resource', 'water']"
4912,"['library', 'resource', 'water']"
4913,"['library', 'resource', 'water']"
4914,"['library', 'resource', 'water']"
4915,"['classroom', 'idle', 'resource', 'school']"
4916,"['idle', 'knowledge', 'supply', 'team']"
4917,"['idle', 'knowledge', 'supply', 'team']"
4918,"['idle', 'knowledge', 'supply', 'team']"
4919,"['activity', 'cards', 'repeat', 'resource']"
4920,"['activity', 'cards', 'repeat', 'resource']"
4921,"['activity', 'cards', 'repeat', 'resource']"
4922,"['blending', 'cards', 'knowledge', 'resource']"
4923,"['blending', 'cards', 'knowledge', 'resource']"
4924,"['blending', 'cards', 'knowledge', 'resource']"
4925,"['cards', 'frequency', 'mm', 'random', 'resource']"
4926,"['cards', 'frequency', 'mm', 'random', 'resource']"
4927,"['cards', 'frequency', 'mm', 'random', 'resource']"
4928,"['cards', 'frequency', 'mm', 'random', 'resource']"
4929,"['library', 'resource', 'stories']"
4930,"['library', 'resource', 'stories']"
4931,"['library', 'resource', 'stories']"
4932,"['library', 'resource', 'stories']"
4933,"['activity', 'idle', 'resource', 'school']"
4934,"['activity', 'idle', 'resource', 'school']"
4935,"['activity', 'idle', 'resource', 'school']"
4936,"['activity', 'idle', 'resource', 'school']"
6580,"['direct', 'listening', 'mark', 'mm', 'recording', 'resource', 'team']"
6581,"['direct', 'listening', 'mark', 'mm', 'recording', 'resource', 'team']"
6582,"['computer', 'frequency', 'induction', 'ionic', 'mm', 'patterns', 'resource', 'walk']"
6583,"['computer', 'frequency', 'induction', 'ionic', 'mm', 'patterns', 'resource', 'walk']"
6584,"['computer', 'frequency', 'induction', 'ionic', 'mm', 'patterns', 'resource', 'walk']"
6585,"['cards', 'correspondence', 'repeat']"
6586,"['cards', 'flag', 'patterns']"
6587,"['cards', 'flag', 'patterns']"
6588,"['cards', 'flag', 'patterns']"
6589,"['academic', 'frequency', 'left', 'line', 'mm', 'transparency']"
6590,"['academic', 'frequency', 'left', 'line', 'mm', 'transparency']"
6591,"['academic', 'frequency', 'left', 'line', 'mm', 'transparency']"
6592,"['academic', 'frequency', 'left', 'line', 'mm', 'transparency']"
6593,"['flag', 'microwave', 'mm', 'plastic', 'repeat', 'state']"
6594,"['flag', 'microwave', 'mm', 'plastic', 'repeat', 'state']"
6595,"['academy', 'graph', 'left', 'missing', 'mm', 'ride', 'scaffolding', 'smile']"
6596,"['graph', 'missing']"
6597,"['academy', 'left', 'missing', 'mm', 'ride', 'scaffolding', 'smile']"
6598,"['academy', 'left', 'missing', 'mm', 'ride', 'scaffolding', 'smile']"
6599,"['academy', 'left', 'missing', 'mm', 'ride', 'scaffolding', 'smile']"
6600,"['cards', 'knowledge', 'listening', 'mm', 'school']"
6601,"['cards', 'knowledge', 'listening', 'mm', 'school']"
6602,"['mm', 'phone', 'selection', 'style', 'transparency', 'warning']"
6603,"['capital', 'connected', 'fragments', 'mark', 'missing', 'school', 'transparency']"
6604,"['information', 'mm', 'school', 'smile', 'transparency', 'walk']"
6605,"['flag', 'forward', 'reinforcement', 'repeat']"
6606,"['flag', 'forward', 'reinforcement', 'repeat']"
6607,"['flag', 'forward', 'reinforcement', 'repeat']"
6608,"['@', 'academic', 'left', 'mm', 'resource', 'scaffolding', 'school']"
6609,"['@', 'academic', 'left', 'mm', 'resource', 'scaffolding', 'school']"
6610,"['@', 'academic', 'left', 'mm', 'resource', 'scaffolding', 'school']"
6611,"['@', 'academic', 'left', 'mm', 'resource', 'scaffolding', 'school']"
6612,"['@', 'academy', 'auto', 'checking', 'frequency', 'game', 'left', 'library', 'lung', 'mm', 'repeat', 'scaffolding']"
6613,"['frequency', 'repeat', 'scaffolding']"
6614,"['@', 'academy', 'auto', 'checking', 'game', 'left', 'library', 'lung', 'mm', 'scaffolding']"
6615,"['@', 'academy', 'auto', 'checking', 'game', 'left', 'library', 'lung', 'mm', 'scaffolding']"
6616,"['@', 'academy', 'auto', 'checking', 'game', 'left', 'library', 'lung', 'mm', 'scaffolding']"
6617,"['bank', 'charge', 'feeling', 'frame', 'information', 'job', 'law', 'learning', 'listening', 'mark', 'mm', 'personal', 'ride', 'smart', 'standing', 'stopping', 'stories', 'transparency', 'walk', 'water']"
6618,"['bank', 'charge', 'feeling', 'frame', 'information', 'job', 'law', 'learning', 'listening', 'mark', 'mm', 'personal', 'ride', 'smart', 'standing', 'stopping', 'stories', 'transparency', 'walk', 'water']"
6619,"['bank', 'charge', 'feeling', 'frame', 'information', 'job', 'law', 'learning', 'listening', 'mark', 'mm', 'personal', 'ride', 'smart', 'standing', 'stopping', 'stories', 'transparency', 'walk', 'water']"
6620,['law']
6621,"['feeling', 'frame', 'learning']"
6622,[]
6623,"['cards', 'modeling', 'professional', 'speech', 'transparency']"
6624,"['cards', 'modeling', 'professional', 'speech', 'transparency']"
6625,"['cards', 'modeling', 'professional', 'speech', 'transparency']"
6626,"['energy', 'mm', 'selection', 'style', 'transparency', 'warning']"
6627,"['school', 'walk']"
6628,"['school', 'walk']"
6629,"['floor', 'information', 'learning', 'weather']"
6630,"['floor', 'information', 'learning', 'weather']"
6631,"['female', 'patterns', 'random', 'repeat', 'slide', 'transparency']"
6632,"['female', 'patterns', 'random', 'repeat', 'slide', 'transparency']"
6633,"['color', 'frequency', 'line', 'mm', 'repeat', 'spacing', 'state']"
6634,"['cards', 'frequency', 'matching', 'repeat', 'resource']"
6635,"['cards', 'frequency', 'matching', 'repeat', 'resource']"
6636,"['active', 'house', 'listening', 'mistakes', 'mm', 'random', 'speech']"
6637,"['active', 'house', 'listening', 'mistakes', 'mm', 'random', 'speech']"
6638,"['classroom', 'library', 'stories']"
6639,"['finger', 'floor', 'information', 'knowledge', 'listening', 'paired', 'personal', 'ride', 'school', 'selection', 'social']"
6640,"['cards', 'connections', 'finger', 'index', 'information', 'line', 'personal', 'self', 'voice', 'walk']"
6641,"['cards', 'connections', 'index', 'line', 'voice', 'walk']"
6642,"['cards', 'connections', 'index', 'line', 'voice', 'walk']"
6643,"['cards', 'connections', 'index', 'line', 'voice', 'walk']"
6644,"['energy', 'forward', 'information', 'processing', 'state', 'students', 'style', 'voice', 'waiting', 'warning']"
6645,"['energy', 'forward', 'state', 'style', 'waiting', 'warning']"
6646,"['ball', 'bus', 'capital', 'color', 'mining', 'school']"
6647,"['capital', 'water']"
6648,"['capital', 'water']"
6649,"['coverage', 'pattern', 'plastic', 'radial', 'resource', 'slab', 'syllable', 'transparency']"
6650,"['missing', 'neck', 'self', 'sheet', 'syllable', 'water']"
6651,"['missing', 'neck', 'self', 'sheet', 'syllable', 'water']"
6652,"['frequency', 'random', 'transparency', 'tree']"
6653,"['capital', 'matching', 'recording', 'repeat', 'speech', 'stress']"
6654,"['capital', 'matching', 'recording', 'repeat', 'speech', 'stress']"
6655,"['charge', 'feeling', 'forward', 'library', 'ride', 'self', 'transparency']"
6656,"['eating', 'energy', 'jumping', 'matching', 'style', 'train', 'transparency', 'warning']"
6657,"['capital', 'connected', 'exchange', 'game', 'mark', 'mm', 'repeat', 'ride']"
6658,['capital']
6659,['capital']
6660,"['mm', 'pattern', 'plastic', 'scaffolding', 'slab', 'syllable', 'train']"
6661,"['mm', 'pattern', 'plastic', 'scaffolding', 'slab', 'syllable', 'train']"
6662,"['mm', 'pattern', 'plastic', 'scaffolding', 'slab', 'syllable', 'train']"
6663,"['mm', 'pattern', 'plastic', 'scaffolding', 'slab', 'syllable', 'train']"
6664,"['flag', 'microwave', 'mm', 'plastic']"
6665,"['flag', 'microwave', 'mm', 'plastic']"
6666,"['cumulative', 'frequency', 'random', 'recognition', 'sorting', 'syllable']"
6667,"['feedback', 'line', 'monitoring', 'selection', 'smart', 'theater']"
6668,"['feedback', 'line', 'monitoring', 'selection', 'smart', 'theater']"
6669,"['charge', 'information', 'listening']"
6670,"['charge', 'information', 'listening']"
6671,"['cumulative', 'jumping', 'repeat', 'style', 'transparency', 'warning', 'web']"
6672,"['capital', 'checkpoint', 'house', 'language', 'library', 'line', 'mark', 'mm', 'school', 'water']"
6673,"['completeness', 'errors', 'frequency', 'information', 'language', 'line', 'presentations', 'scoring', 'selection', 'self']"
6674,"['line', 'mm']"
6675,"['database', 'hidden', 'knowledge', 'line', 'mm', 'personal', 'resource', 'students', 'theater']"
6676,"['frequency', 'left', 'mm', 'personal', 'zone']"
6677,"['activity', 'database', 'language', 'line', 'mm', 'resource', 'school', 'selection']"
6678,"['bank', 'legacy', 'listening', 'mark', 'mm', 'recording', 'resource', 'stories']"
6679,"['bank', 'legacy', 'listening', 'mark', 'mm', 'recording', 'resource', 'stories']"
6680,"['air', 'correspondence', 'frequency', 'missing', 'mm', 'resource']"
6681,"['air', 'correspondence', 'frequency', 'missing', 'mm', 'resource']"
6682,"['air', 'correspondence', 'frequency', 'missing', 'mm', 'resource']"
6683,"['cards', 'correspondence', 'desk', 'left', 'patterns', 'repeat']"
6684,"['cards', 'patterns']"
6685,"['cards', 'patterns']"
6686,"['cards', 'patterns']"
6687,"['academic', 'cut', 'frequency', 'line', 'mm', 'path', 'repeat', 'scaffolding', 'transparency', 'water']"
6688,"['academic', 'cut', 'frequency', 'line', 'mm', 'path', 'repeat', 'scaffolding', 'transparency', 'water']"
6689,"['academic', 'cut', 'frequency', 'line', 'mm', 'path', 'repeat', 'scaffolding', 'transparency', 'water']"
6690,"['academic', 'cut', 'frequency', 'line', 'mm', 'path', 'repeat', 'scaffolding', 'transparency', 'water']"
6691,"['bus', 'job', 'mm', 'repeat', 'state']"
6692,"['bus', 'job', 'mm', 'repeat', 'state']"
6693,"['academic', 'channels', 'knowledge', 'left', 'line', 'mining', 'mm', 'music', 'scaffolding', 'school', 'stories']"
6694,"['knowledge', 'music', 'stories']"
6695,"['academic', 'channels', 'left', 'line', 'mining', 'mm', 'scaffolding', 'school']"
6696,"['academic', 'channels', 'left', 'line', 'mining', 'mm', 'scaffolding', 'school']"
6697,"['academic', 'channels', 'left', 'line', 'mining', 'mm', 'scaffolding', 'school']"
6698,"['body', 'field', 'knowledge', 'listening', 'mm', 'shadow']"
6699,"['body', 'field', 'knowledge', 'listening', 'mm', 'shadow']"
6700,"['edge', 'field', 'selection', 'transparency', 'turning', 'walk']"
6701,"['connected', 'direct', 'field', 'mark', 'state', 'transparency']"
6702,"['capital', 'classroom', 'frame', 'graph', 'mm', 'source', 'transparency']"
6703,[]
6704,[]
6705,[]
6706,"['academic', 'career', 'left', 'mm', 'resource', 'scaffolding', 'state']"
6707,"['academic', 'career', 'left', 'mm', 'resource', 'scaffolding', 'state']"
6708,"['academic', 'career', 'left', 'mm', 'resource', 'scaffolding', 'state']"
6709,"['academic', 'career', 'left', 'mm', 'resource', 'scaffolding', 'state']"
6710,"['academic', 'frame', 'frequency', 'house', 'left', 'mm', 'repeat', 'scaffolding', 'school', 'walk']"
6711,"['frame', 'frequency', 'repeat', 'scaffolding', 'school', 'walk']"
6712,"['academic', 'frequency', 'house', 'left', 'mm', 'scaffolding', 'walk']"
6713,"['academic', 'frequency', 'house', 'left', 'mm', 'scaffolding', 'walk']"
6714,"['academic', 'frequency', 'house', 'left', 'mm', 'scaffolding', 'walk']"
6715,"['cards', 'gathering', 'house', 'information', 'knowledge', 'mm', 'science', 'stories', 'transparency', 'tree', 'wind', 'window']"
6716,"['cards', 'gathering', 'house', 'information', 'knowledge', 'mm', 'science', 'stories', 'transparency', 'tree', 'wind', 'window']"
6717,"['cards', 'gathering', 'house', 'information', 'knowledge', 'mm', 'science', 'stories', 'transparency', 'tree', 'wind', 'window']"
6718,"['gathering', 'house', 'window']"
6719,"['auditors', 'cards', 'modeling', 'professional', 'speech', 'transparency']"
6720,"['auditors', 'cards', 'modeling', 'professional', 'speech', 'transparency']"
6721,"['auditors', 'cards', 'modeling', 'professional', 'speech', 'transparency']"
6722,"['edge', 'mm', 'selection', 'transparency']"
6723,"['house', 'mark', 'mm', 'ride', 'school', 'students']"
6724,"['house', 'mark', 'mm', 'ride', 'school', 'students']"
6725,['graph']
6726,['graph']
6727,"['patterns', 'random', 'repeat', 'slide', 'transparency', 'winding']"
6728,"['patterns', 'random', 'repeat', 'slide', 'transparency', 'winding']"
6729,"['color', 'line', 'mm', 'repeat', 'spacing', 'state']"
6730,"['cards', 'frequency', 'matching', 'repeat', 'resource']"
6731,"['cards', 'frequency', 'matching', 'repeat', 'resource']"
6732,"['feedback', 'geographic', 'mistakes', 'mm', 'national', 'speech']"
6733,"['feedback', 'geographic', 'mistakes', 'mm', 'national', 'speech']"
6734,['charge']
6735,"['bodies', 'bus', 'clusters', 'cycles', 'eating', 'female', 'head', 'information', 'knowledge', 'paired', 'selection', 'walk']"
6736,"['cards', 'connections', 'frame', 'index', 'line', 'personal', 'road', 'self']"
6737,"['cards', 'frame', 'index', 'line', 'road']"
6738,"['cards', 'frame', 'index', 'line', 'road']"
6739,"['cards', 'frame', 'index', 'line', 'road']"
6740,"['classroom', 'crossing', 'edge', 'head', 'information', 'mm', 'processing', 'ride', 'students', 'teaching', 'textual', 'transparency']"
6741,"['classroom', 'information', 'processing', 'students', 'teaching', 'textual']"
6742,"['bad', 'capital', 'mark', 'principal', 'ride', 'school', 'state', 'walk', 'weather']"
6743,"['assignment', 'capital', 'finger', 'mark', 'road']"
6744,"['assignment', 'capital', 'finger', 'mark', 'road']"
6745,"['pleural', 'repeat', 'singular', 'syllable', 'transparency']"
6746,"['activity', 'bed', 'job', 'self', 'sheet', 'syllable']"
6747,"['activity', 'bed', 'job', 'self', 'sheet', 'syllable']"
6748,"['frequency', 'mm', 'random', 'transparency', 'wrapping']"
6749,"['feedback', 'listening', 'matching', 'mistakes', 'mm', 'repeat', 'speech']"
6750,"['feedback', 'listening', 'matching', 'mistakes', 'mm', 'repeat', 'speech']"
6751,"['bus', 'house', 'information', 'transparency']"
6752,"['edge', 'forward', 'water']"
6753,"['capital', 'connected', 'exchange', 'mark']"
6754,['capital']
6755,['capital']
6756,"['flag', 'left', 'mm', 'scaffolding']"
6757,"['flag', 'left', 'mm', 'scaffolding']"
6758,"['flag', 'left', 'mm', 'scaffolding']"
6759,"['flag', 'left', 'mm', 'scaffolding']"
6760,"['bus', 'job']"
6761,"['bus', 'job']"
6762,"['cumulative', 'frequency', 'line', 'random', 'recognition', 'sorting', 'syllable']"
6763,"['feedback', 'line', 'monitoring', 'selection', 'theater', 'window']"
6764,"['feedback', 'line', 'monitoring', 'selection', 'theater', 'window']"
6765,"['field', 'information', 'listening', 'mm', 'motion', 'stories']"
6766,"['field', 'information', 'listening', 'mm', 'motion', 'stories']"
6767,"['cumulative', 'feeling', 'line', 'repeat', 'transparency', 'web']"
6768,"['checkpoint', 'language', 'mark', 'mm', 'tree', 'water']"
6769,"['capital', 'completeness', 'errors', 'frequency', 'information', 'language', 'line', 'presentations', 'scoring', 'selection']"
6770,"['arms', 'house', 'mm', 'trees']"
6771,"['activity', 'database', 'flag', 'frequency', 'information', 'line', 'mm', 'personal', 'resource', 'students', 'tree']"
6772,"['clock', 'mm', 'personal', 'stream']"
6773,"['activity', 'bed', 'database', 'house', 'language', 'line', 'resource', 'school', 'selection', 'students']"
6774,"['audio', 'direct', 'judge', 'listening', 'management', 'mark', 'mm', 'recording', 'resource', 'stories']"
6775,"['audio', 'direct', 'judge', 'listening', 'management', 'mark', 'mm', 'recording', 'resource', 'stories']"
6776,"['correspondence', 'cut', 'frequency', 'mm', 'resource', 'ride', 'rule', 'team']"
6777,"['correspondence', 'cut', 'frequency', 'mm', 'resource', 'ride', 'rule', 'team']"
6778,"['correspondence', 'cut', 'frequency', 'mm', 'resource', 'ride', 'rule', 'team']"
6779,"['cards', 'correspondence', 'cut', 'pattern', 'repeat']"
6780,"['cut', 'pattern', 'plate', 'pull', 'repeat']"
6781,"['age', 'error', 'frequency', 'game', 'gas', 'left', 'line', 'mm', 'null', 'ride', 'rule', 'scaffolding', 'smile', 'spike', 'transparency']"
6782,"['age', 'error', 'frequency', 'game', 'gas', 'left', 'line', 'mm', 'null', 'ride', 'rule', 'scaffolding', 'smile', 'spike', 'transparency']"
6783,"['age', 'error', 'frequency', 'game', 'gas', 'left', 'line', 'mm', 'null', 'ride', 'rule', 'scaffolding', 'smile', 'spike', 'transparency']"
6784,"['age', 'error', 'frequency', 'game', 'gas', 'left', 'line', 'mm', 'null', 'ride', 'rule', 'scaffolding', 'smile', 'spike', 'transparency']"
6785,"['clock', 'floor', 'house', 'line', 'mm', 'repeat', 'ride', 'rule']"
6786,"['clock', 'floor', 'house', 'line', 'mm', 'repeat', 'ride', 'rule']"
6787,"['abilities', 'academic', 'identification', 'left', 'mm', 'monitoring', 'resource', 'students', 'transparency']"
6788,"['abilities', 'academic', 'identification', 'left', 'mm', 'monitoring', 'resource', 'students']"
6789,"['abilities', 'academic', 'identification', 'left', 'mm', 'monitoring', 'resource', 'students']"
6790,"['abilities', 'academic', 'identification', 'left', 'mm', 'monitoring', 'resource', 'students']"
6791,"['abilities', 'academic', 'identification', 'left', 'mm', 'monitoring', 'resource', 'students']"
6792,"['@', 'knowledge', 'language', 'library', 'listening', 'shared']"
6793,"['@', 'knowledge', 'language', 'library', 'listening', 'shared']"
6794,"['cards', 'desk', 'library', 'mm', 'selection', 'transparency', 'water']"
6795,"['connected', 'exchange', 'feeling', 'frame', 'mark', 'mm', 'school', 'slide', 'transparency']"
6796,"['classroom', 'floor', 'hidden', 'mm', 'school', 'transparency']"
6797,"['pattern', 'repeat', 'ride']"
6798,"['pattern', 'repeat', 'ride']"
6799,"['pattern', 'repeat', 'ride']"
6800,"['academic', 'cut', 'idle', 'inch', 'mm', 'resource', 'rule', 'scaffolding', 'smile', 'state', 'union']"
6801,"['academic', 'cut', 'idle', 'inch', 'mm', 'resource', 'rule', 'scaffolding', 'smile', 'state', 'union']"
6802,"['academic', 'cut', 'idle', 'inch', 'mm', 'resource', 'rule', 'scaffolding', 'smile', 'state', 'union']"
6803,"['academic', 'cut', 'idle', 'inch', 'mm', 'resource', 'rule', 'scaffolding', 'smile', 'state', 'union']"
6804,"['animal', 'cards', 'color', 'frame', 'frequency', 'house', 'ion', 'law', 'mm', 'relief', 'repeat', 'scaffolding', 'school', 'smile', 'stories']"
6805,"['cards', 'color', 'frame', 'frequency', 'mm', 'repeat', 'scaffolding', 'school', 'stories']"
6806,"['animal', 'frequency', 'house', 'ion', 'law', 'mm', 'relief', 'scaffolding', 'school', 'smile']"
6807,"['animal', 'frequency', 'house', 'ion', 'law', 'mm', 'relief', 'scaffolding', 'school', 'smile']"
6808,"['animal', 'frequency', 'house', 'ion', 'law', 'mm', 'relief', 'scaffolding', 'school', 'smile']"
6809,"['@', 'cards', 'direct', 'finger', 'game', 'geographic', 'house', 'information', 'judge', 'knowledge', 'left', 'line', 'mm', 'moving', 'personal', 'professional', 'rough', 'social', 'stories', 'straight', 'transparency', 'union', 'waiting', 'walk']"
6810,"['@', 'cards', 'direct', 'finger', 'game', 'geographic', 'house', 'information', 'judge', 'knowledge', 'left', 'line', 'mm', 'moving', 'personal', 'professional', 'rough', 'social', 'stories', 'straight', 'transparency', 'union', 'waiting', 'walk']"
6811,"['@', 'cards', 'direct', 'finger', 'game', 'geographic', 'house', 'information', 'judge', 'knowledge', 'left', 'line', 'mm', 'moving', 'personal', 'professional', 'rough', 'social', 'stories', 'straight', 'transparency', 'union', 'waiting', 'walk']"
6812,['judge']
6813,"['auditors', 'cards', 'judge', 'modeling', 'professional', 'transparency']"
6814,"['auditors', 'cards', 'judge', 'modeling', 'professional', 'transparency']"
6815,"['auditors', 'cards', 'judge', 'modeling', 'professional', 'transparency']"
6816,"['classroom', 'judge', 'mm', 'request', 'selection', 'transparency', 'water']"
6817,"['capital', 'connected', 'exchange', 'feeling', 'mm', 'motion']"
6818,"['cards', 'classroom', 'color', 'school']"
6819,"['cards', 'classroom', 'color', 'school']"
6820,"['@', 'patterns', 'random', 'repeat', 'ride', 'rule', 'slide', 'transparency', 'water']"
6821,"['@', 'patterns', 'random', 'repeat', 'ride', 'rule', 'slide', 'transparency', 'water']"
6822,"['color', 'curve', 'finger', 'frequency', 'line', 'mm', 'repeat', 'state']"
6823,"['cards', 'frequency', 'matching', 'repeat', 'resource']"
6824,"['cards', 'frequency', 'matching', 'repeat', 'resource']"
6825,"['agency', 'house', 'judge', 'mm', 'random', 'speech']"
6826,"['agency', 'house', 'judge', 'mm', 'random', 'speech']"
6827,"['resource', 'selection', 'stories']"
6828,"['knowledge', 'offspring', 'science']"
6829,"['classroom', 'connections', 'exchange', 'judge', 'mistakes', 'pattern', 'personal', 'recording', 'self', 'sheet', 'timing']"
6830,"['classroom', 'connections', 'exchange', 'judge', 'mistakes', 'pattern', 'recording', 'sheet', 'timing']"
6831,"['classroom', 'connections', 'exchange', 'judge', 'mistakes', 'pattern', 'recording', 'sheet', 'timing']"
6832,"['classroom', 'connections', 'exchange', 'judge', 'mistakes', 'pattern', 'recording', 'sheet', 'timing']"
6833,"['gray', 'information', 'library', 'school', 'transparency', 'tree', 'water', 'weather']"
6834,"['information', 'tree', 'weather']"
6835,"['capital', 'game', 'information', 'mark', 'mm']"
6836,['judge']
6837,['judge']
6838,"['@', 'coverage', 'game', 'pattern', 'repeat', 'syllable', 'transparency']"
6839,"['bank', 'human', 'line', 'missing', 'mm', 'plate', 'ride', 'rule', 'self', 'sheet', 'state', 'syllable', 'water']"
6840,"['bank', 'human', 'line', 'missing', 'mm', 'plate', 'ride', 'rule', 'self', 'sheet', 'state', 'syllable', 'water']"
6841,"['frequency', 'mm', 'random', 'transparency']"
6842,"['feedback', 'judge', 'matching', 'repeat', 'selection', 'speech', 'steady', 'straight']"
6843,"['feedback', 'judge', 'matching', 'repeat', 'selection', 'speech', 'steady', 'straight']"
6844,"['busy', 'house', 'information', 'judge', 'smile', 'transparency', 'walk']"
6845,"['library', 'mm', 'school', 'transparency', 'water']"
6846,"['classroom', 'connected', 'exchange', 'feeling', 'insert', 'mm', 'rule', 'walk']"
6847,['graph']
6848,['graph']
6849,"['academic', 'casting', 'house', 'index', 'left', 'line', 'lock', 'mm', 'pattern', 'regime', 'ride', 'scaffolding', 'sorting', 'syllable']"
6850,"['academic', 'casting', 'house', 'index', 'left', 'line', 'lock', 'mm', 'pattern', 'regime', 'ride', 'scaffolding', 'sorting', 'syllable']"
6851,"['academic', 'casting', 'house', 'index', 'left', 'line', 'lock', 'mm', 'pattern', 'regime', 'ride', 'scaffolding', 'sorting', 'syllable']"
6852,"['academic', 'casting', 'house', 'index', 'left', 'line', 'lock', 'mm', 'pattern', 'regime', 'ride', 'scaffolding', 'sorting', 'syllable']"
6853,"['clock', 'floor', 'house', 'ride', 'rule', 'state']"
6854,"['clock', 'floor', 'house', 'ride', 'rule', 'state']"
6855,"['cumulative', 'double', 'frequency', 'random', 'recognition', 'sorting', 'syllable']"
6856,"['feedback', 'judge', 'monitoring', 'selection', 'theater']"
6857,"['feedback', 'judge', 'monitoring', 'selection', 'theater']"
6858,"['information', 'library', 'listening', 'mm', 'winding']"
6859,"['information', 'library', 'listening', 'mm', 'winding']"
6860,"['@', 'cumulative', 'repeat', 'transparency', 'web']"
6861,"['checkpoint', 'feeling', 'language', 'ride', 'school', 'water', 'wear']"
6862,"['completeness', 'errors', 'exchange', 'flexible', 'frequency', 'language', 'line', 'mm', 'presentations', 'scoring', 'selection']"
6863,"['@', 'frequency', 'mm', 'personal']"
6864,"['database', 'frequency', 'line', 'mm', 'personal', 'resource', 'trees', 'water']"
6865,"['frequency', 'house', 'mark', 'mm', 'noise', 'state', 'stories']"
6866,"['@', 'activity', 'database', 'fiscal', 'language', 'line', 'mm', 'resource', 'selection']"
6867,"['air', 'listening', 'mark', 'mm', 'recording', 'resource', 'stories']"
6868,"['air', 'listening', 'mark', 'mm', 'recording', 'resource', 'stories']"
6869,"['cards', 'correspondence', 'frequency', 'index', 'information', 'mm', 'repeat', 'resource', 'train']"
6870,"['cards', 'correspondence', 'frequency', 'index', 'information', 'mm', 'repeat', 'resource', 'train']"
6871,"['cards', 'correspondence', 'frequency', 'index', 'information', 'mm', 'repeat', 'resource', 'train']"
6872,"['cards', 'correspondence', 'repeat']"
6873,"['cards', 'correspondence', 'patterns', 'repeat', 'slide']"
6874,"['cards', 'correspondence', 'patterns', 'repeat', 'slide']"
6875,"['cards', 'correspondence', 'patterns', 'repeat', 'slide']"
6876,"['frequency', 'health', 'heat', 'left', 'line', 'mm', 'team', 'transparency']"
6877,"['frequency', 'health', 'heat', 'left', 'line', 'mm', 'team', 'transparency']"
6878,"['frequency', 'health', 'heat', 'left', 'line', 'mm', 'team', 'transparency']"
