Activity ID,Keywords
4782,"['blending', 'builder', 'cards', 'children', 'image', 'mm', 'professional', 'random', 'state', 'syllable', 'word']"
4783,"['blending', 'builder', 'cards', 'children', 'image', 'mm', 'professional', 'random', 'syllable', 'word']"
4784,"['cards', 'children', 'frame', 'frequency', 'house', 'image', 'index', 'repeat', 'school', 'sentence', 'window', 'word']"
4785,"['cards', 'children', 'frame', 'frequency', 'house', 'image', 'index', 'repeat', 'school', 'sentence', 'window', 'word']"
4786,"['children', 'cut', 'image']"
4787,"['children', 'cut', 'image']"
4788,"['children', 'feeling', 'idle', 'image', 'listening', 'sentence', 'word']"
4789,"['children', 'feeling', 'idle', 'image', 'listening', 'sentence', 'word']"
4790,"['children', 'image', 'mm', 'sentence', 'word']"
4791,"['children', 'image', 'mm', 'sentence', 'word']"
4792,"['children', 'image', 'isolation', 'listening', 'medical', 'mm', 'repeat', 'word']"
4793,"['children', 'image', 'isolation', 'listening', 'medical', 'mm', 'repeat', 'word']"
4794,"['builder', 'cards', 'children', 'frame', 'group', 'image', 'line', 'listening', 'mm', 'professional', 'sentence', 'syllable', 'word']"
4795,"['builder', 'children', 'frame', 'group', 'image', 'line', 'mm', 'sentence', 'word']"
4796,"['cards', 'children', 'frequency', 'group', 'image', 'random', 'repeat', 'resource', 'sentence', 'water', 'word']"
4797,"['children', 'image', 'professional', 'stories']"
4798,"['children', 'feeling', 'image', 'law', 'listening', 'repeat', 'word']"
4799,"['children', 'feeling', 'image', 'law', 'listening', 'repeat', 'word']"
4800,"['children', 'image', 'word']"
4801,"['children', 'image', 'word']"
4802,"['bowl', 'children', 'image', 'isolation', 'medical', 'mm', 'repeat', 'stopping', 'supply', 'word']"
4803,"['bowl', 'children', 'image', 'isolation', 'medical', 'mm', 'repeat', 'stopping', 'supply', 'word']"
4804,"['children', 'image', 'mm', 'repeat', 'syllable', 'word']"
4805,"['children', 'image', 'mm', 'word']"
4806,"['cards', 'children', 'frame', 'frequency', 'image', 'index', 'sentence', 'word']"
4807,"['cards', 'children', 'group', 'image', 'library']"
4808,"['children', 'image', 'listening', 'word']"
4809,"['children', 'image', 'listening', 'word']"
4810,"['air', 'children', 'image', 'word']"
4811,"['air', 'children', 'image', 'word']"
4812,"['children', 'image', 'isolation', 'medical', 'mm', 'neck', 'repeat', 'stopping', 'supply', 'word']"
4813,"['children', 'image', 'isolation', 'medical', 'mm', 'neck', 'repeat', 'stopping', 'supply', 'word']"
4814,"['children', 'image', 'mm', 'repeat', 'resource', 'shop', 'syllable', 'vocal', 'word']"
4815,"['children', 'image', 'mm', 'repeat', 'resource', 'shop', 'syllable', 'vocal', 'word']"
4816,"['cards', 'children', 'connected', 'frequency', 'image', 'repeat', 'word']"
4817,"['auditors', 'cards', 'children', 'connected', 'frequency', 'image', 'line', 'modeling', 'personal', 'professional', 'repeat', 'school', 'word']"
4818,"['auditors', 'cards', 'children', 'connected', 'frequency', 'image', 'line', 'modeling', 'personal', 'professional', 'repeat', 'school', 'word']"
4819,"['auditors', 'cards', 'children', 'connected', 'frequency', 'image', 'line', 'modeling', 'personal', 'professional', 'repeat', 'school', 'word']"
4820,"['auditors', 'cards', 'children', 'connected', 'frequency', 'image', 'line', 'modeling', 'personal', 'professional', 'repeat', 'school', 'word']"
4821,"['children', 'cross', 'feeling', 'harvesting', 'hearing', 'image', 'information', 'job', 'law', 'library', 'wood', 'word']"
4822,"['children', 'cross', 'feeling', 'harvesting', 'hearing', 'image', 'information', 'job', 'law', 'wood', 'word']"
4823,"['children', 'eating', 'group', 'image', 'listening', 'sandwich', 'selection', 'standing', 'state', 'walk', 'word']"
4824,"['children', 'image', 'language', 'self', 'word']"
4825,"['children', 'finger', 'image', 'index', 'mm', 'repeat', 'slide', 'word']"
4826,"['children', 'image', 'line', 'personal', 'reality', 'resource', 'sentence', 'trees', 'voice']"
4827,"['children', 'house', 'image', 'personal', 'riding', 'word']"
4828,"['cards', 'children', 'frame', 'image', 'line', 'repeat', 'resource', 'sentence']"
4829,"['cards', 'children', 'count', 'game', 'group', 'image', 'plane', 'repeat', 'resource', 'word']"
4830,"['cards', 'children', 'count', 'game', 'group', 'image', 'plane', 'repeat', 'resource', 'word']"
4831,"['cards', 'children', 'count', 'game', 'group', 'image', 'plane', 'repeat', 'resource', 'word']"
4832,"['blending', 'builder', 'cards', 'children', 'image', 'knowledge', 'random', 'resource', 'supply', 'word']"
4833,"['blending', 'builder', 'cards', 'children', 'image', 'knowledge', 'random', 'resource', 'supply', 'word']"
4834,"['blending', 'builder', 'cards', 'children', 'image', 'knowledge', 'random', 'resource', 'supply', 'word']"
4835,"['cards', 'children', 'frequency', 'group', 'image', 'library', 'random', 'repeat', 'resource', 'school', 'sentence', 'tracking', 'word']"
4836,"['cards', 'children', 'frequency', 'group', 'image', 'library', 'random', 'repeat', 'resource', 'school', 'sentence', 'tracking', 'word']"
4837,"['cards', 'children', 'frequency', 'group', 'image', 'library', 'random', 'repeat', 'resource', 'school', 'sentence', 'tracking', 'word']"
4838,"['cards', 'children', 'frequency', 'group', 'image', 'library', 'random', 'repeat', 'resource', 'school', 'sentence', 'tracking', 'word']"
4839,"['children', 'group', 'image', 'library', 'repeat', 'resource', 'stories']"
4840,"['children', 'group', 'image', 'library', 'repeat', 'resource', 'stories']"
4841,"['children', 'group', 'image', 'library', 'repeat', 'resource', 'stories']"
4842,"['children', 'group', 'image', 'library', 'repeat', 'resource', 'stories']"
4843,"['children', 'group', 'image', 'resource', 'ride', 'rule']"
4844,"['children', 'group', 'image', 'knowledge', 'repeat', 'word']"
4845,"['children', 'group', 'image', 'knowledge', 'repeat', 'word']"
4846,"['children', 'group', 'image', 'knowledge', 'repeat', 'word']"
4847,"['children', 'group', 'image', 'resource', 'word']"
4848,"['children', 'group', 'image', 'resource', 'word']"
4849,"['children', 'group', 'image', 'resource', 'word']"
4850,"['blending', 'cards', 'children', 'edge', 'group', 'image', 'knowledge', 'law', 'random', 'resource', 'word']"
4851,"['blending', 'cards', 'children', 'edge', 'group', 'image', 'knowledge', 'law', 'random', 'resource', 'word']"
4852,"['blending', 'cards', 'children', 'edge', 'group', 'image', 'knowledge', 'law', 'random', 'resource', 'word']"
4853,"['cards', 'children', 'frequency', 'group', 'image', 'mm', 'resource', 'school', 'sentence', 'state', 'word']"
4854,"['cards', 'children', 'frequency', 'group', 'image', 'mm', 'resource', 'school', 'sentence', 'state', 'word']"
4855,"['cards', 'children', 'frequency', 'group', 'image', 'mm', 'resource', 'school', 'sentence', 'state', 'word']"
4856,"['cards', 'children', 'frequency', 'group', 'image', 'mm', 'resource', 'school', 'sentence', 'state', 'word']"
4857,"['children', 'group', 'image', 'library', 'resource', 'riding', 'school', 'stories']"
4858,"['children', 'group', 'image', 'library', 'resource', 'riding', 'school', 'stories']"
4859,"['children', 'group', 'image', 'library', 'resource', 'riding', 'school', 'stories']"
4860,"['children', 'group', 'image', 'library', 'resource', 'riding', 'school', 'stories']"
4861,"['active', 'children', 'gas', 'group', 'image', 'resource', 'riding']"
4862,"['active', 'arms', 'children', 'group', 'image', 'knowledge', 'mm', 'word']"
4863,"['active', 'arms', 'children', 'group', 'image', 'knowledge', 'mm', 'word']"
4864,"['active', 'arms', 'children', 'group', 'image', 'knowledge', 'mm', 'word']"
4865,"['blending', 'cards', 'children', 'classroom', 'game', 'group', 'image', 'resource', 'word']"
4866,"['blending', 'cards', 'children', 'classroom', 'game', 'group', 'image', 'resource', 'word']"
4867,"['blending', 'cards', 'children', 'classroom', 'game', 'group', 'image', 'resource', 'word']"
4868,"['blending', 'cards', 'children', 'exchange', 'group', 'image', 'knowledge', 'random', 'repeat', 'resource', 'word']"
4869,"['blending', 'cards', 'children', 'exchange', 'group', 'image', 'knowledge', 'random', 'repeat', 'resource', 'word']"
4870,"['blending', 'cards', 'children', 'exchange', 'group', 'image', 'knowledge', 'random', 'repeat', 'resource', 'word']"
4871,"['cards', 'children', 'floor', 'frequency', 'group', 'image', 'random', 'repeat', 'resource', 'sentence', 'word']"
4872,"['cards', 'children', 'floor', 'frequency', 'group', 'image', 'random', 'repeat', 'resource', 'sentence', 'word']"
4873,"['cards', 'children', 'floor', 'frequency', 'group', 'image', 'random', 'repeat', 'resource', 'sentence', 'word']"
4874,"['cards', 'children', 'floor', 'frequency', 'group', 'image', 'random', 'repeat', 'resource', 'sentence', 'word']"
4875,"['children', 'group', 'image', 'library', 'mm', 'resource', 'school']"
4876,"['children', 'group', 'image', 'library', 'mm', 'resource', 'school']"
4877,"['children', 'group', 'image', 'library', 'mm', 'resource', 'school']"
4878,"['children', 'group', 'image', 'library', 'mm', 'resource', 'school']"
4879,"['activity', 'children', 'group', 'house', 'image', 'jumping', 'resource', 'word']"
4880,"['butt', 'children', 'group', 'image', 'knowledge', 'mm', 'repeat', 'shop', 'word']"
4881,"['butt', 'children', 'group', 'image', 'knowledge', 'mm', 'repeat', 'shop', 'word']"
4882,"['butt', 'children', 'group', 'image', 'knowledge', 'mm', 'repeat', 'shop', 'word']"
4883,"['activity', 'bus', 'cards', 'children', 'group', 'image', 'listening', 'mm', 'phone', 'repeat', 'resource', 'sentence', 'word']"
4884,"['activity', 'bus', 'cards', 'children', 'group', 'image', 'listening', 'mm', 'phone', 'repeat', 'resource', 'sentence', 'word']"
4885,"['activity', 'bus', 'cards', 'children', 'group', 'image', 'listening', 'mm', 'phone', 'repeat', 'resource', 'sentence', 'word']"
4886,"['cards', 'children', 'exchange', 'image', 'knowledge', 'medical', 'mm', 'repeat', 'resource', 'white', 'word']"
4887,"['cards', 'children', 'exchange', 'image', 'knowledge', 'medical', 'mm', 'repeat', 'resource', 'white', 'word']"
4888,"['cards', 'children', 'exchange', 'image', 'knowledge', 'medical', 'mm', 'repeat', 'resource', 'white', 'word']"
4889,"['cards', 'children', 'frequency', 'group', 'image', 'random', 'resource', 'sentence', 'word']"
4890,"['cards', 'children', 'frequency', 'group', 'image', 'random', 'resource', 'sentence', 'word']"
4891,"['cards', 'children', 'frequency', 'group', 'image', 'random', 'resource', 'sentence', 'word']"
4892,"['cards', 'children', 'frequency', 'group', 'image', 'random', 'resource', 'sentence', 'word']"
4893,"['children', 'group', 'image', 'knowledge', 'library', 'resource', 'state', 'word']"
4894,"['children', 'group', 'image', 'knowledge', 'library', 'resource', 'state', 'word']"
4895,"['children', 'group', 'image', 'knowledge', 'library', 'resource', 'state', 'word']"
4896,"['children', 'group', 'image', 'knowledge', 'library', 'resource', 'state', 'word']"
4897,"['children', 'classroom', 'group', 'image', 'learning', 'library', 'resource', 'walk']"
4898,"['children', 'image', 'knowledge', 'mm', 'tree', 'word']"
4899,"['children', 'image', 'knowledge', 'mm', 'tree', 'word']"
4900,"['children', 'image', 'knowledge', 'mm', 'tree', 'word']"
4901,"['activity', 'children', 'group', 'image', 'listening', 'phone', 'repeat', 'resource', 'word']"
4902,"['activity', 'children', 'group', 'image', 'listening', 'phone', 'repeat', 'resource', 'word']"
4903,"['activity', 'children', 'group', 'image', 'listening', 'phone', 'repeat', 'resource', 'word']"
4904,"['cards', 'children', 'game', 'group', 'house', 'image', 'mm', 'resource', 'team', 'word']"
4905,"['cards', 'children', 'game', 'group', 'house', 'image', 'mm', 'resource', 'team', 'word']"
4906,"['cards', 'children', 'game', 'group', 'house', 'image', 'mm', 'resource', 'team', 'word']"
4907,"['cards', 'children', 'frequency', 'group', 'image', 'resource', 'self', 'sentence', 'word']"
4908,"['cards', 'children', 'frequency', 'group', 'image', 'resource', 'self', 'sentence', 'word']"
4909,"['cards', 'children', 'frequency', 'group', 'image', 'resource', 'self', 'sentence', 'word']"
4910,"['cards', 'children', 'frequency', 'group', 'image', 'resource', 'self', 'sentence', 'word']"
4911,"['children', 'group', 'image', 'library', 'resource', 'water', 'word']"
4912,"['children', 'group', 'image', 'library', 'resource', 'water', 'word']"
4913,"['children', 'group', 'image', 'library', 'resource', 'water', 'word']"
4914,"['children', 'group', 'image', 'library', 'resource', 'water', 'word']"
4915,"['children', 'classroom', 'group', 'idle', 'image', 'resource', 'school', 'word']"
4916,"['children', 'group', 'idle', 'image', 'knowledge', 'supply', 'team', 'word']"
4917,"['children', 'group', 'idle', 'image', 'knowledge', 'supply', 'team', 'word']"
4918,"['children', 'group', 'idle', 'image', 'knowledge', 'supply', 'team', 'word']"
4919,"['activity', 'cards', 'children', 'group', 'image', 'repeat', 'resource', 'word']"
4920,"['activity', 'cards', 'children', 'group', 'image', 'repeat', 'resource', 'word']"
4921,"['activity', 'cards', 'children', 'group', 'image', 'repeat', 'resource', 'word']"
4922,"['blending', 'cards', 'children', 'group', 'image', 'knowledge', 'resource', 'word']"
4923,"['blending', 'cards', 'children', 'group', 'image', 'knowledge', 'resource', 'word']"
4924,"['blending', 'cards', 'children', 'group', 'image', 'knowledge', 'resource', 'word']"
4925,"['cards', 'children', 'frequency', 'group', 'image', 'mm', 'random', 'resource', 'sentence', 'word']"
4926,"['cards', 'children', 'frequency', 'group', 'image', 'mm', 'random', 'resource', 'sentence', 'word']"
4927,"['cards', 'children', 'frequency', 'group', 'image', 'mm', 'random', 'resource', 'sentence', 'word']"
4928,"['cards', 'children', 'frequency', 'group', 'image', 'mm', 'random', 'resource', 'sentence', 'word']"
4929,"['children', 'group', 'image', 'library', 'resource', 'stories', 'word']"
4930,"['children', 'group', 'image', 'library', 'resource', 'stories', 'word']"
4931,"['children', 'group', 'image', 'library', 'resource', 'stories', 'word']"
4932,"['children', 'group', 'image', 'library', 'resource', 'stories', 'word']"
4933,"['activity', 'children', 'group', 'idle', 'image', 'resource', 'school', 'word']"
4934,"['activity', 'children', 'group', 'idle', 'image', 'resource', 'school', 'word']"
4935,"['activity', 'children', 'group', 'idle', 'image', 'resource', 'school', 'word']"
4936,"['activity', 'children', 'group', 'idle', 'image', 'resource', 'school', 'word']"
6580,"['children', 'direct', 'group', 'image', 'listening', 'mark', 'mm', 'recording', 'resource', 'team', 'word']"
6581,"['children', 'direct', 'group', 'image', 'listening', 'mark', 'mm', 'recording', 'resource', 'team', 'word']"
6582,"['computer', 'frequency', 'group', 'image', 'induction', 'ionic', 'mm', 'patterns', 'resource', 'sentence', 'walk', 'word']"
6583,"['computer', 'frequency', 'group', 'image', 'induction', 'ionic', 'mm', 'patterns', 'resource', 'sentence', 'walk', 'word']"
6584,"['computer', 'frequency', 'group', 'image', 'induction', 'ionic', 'mm', 'patterns', 'resource', 'sentence', 'walk', 'word']"
6585,"['cards', 'children', 'correspondence', 'image', 'repeat']"
6586,"['cards', 'children', 'flag', 'image', 'patterns', 'word']"
6587,"['cards', 'children', 'flag', 'image', 'patterns', 'word']"
6588,"['cards', 'children', 'flag', 'image', 'patterns', 'word']"
6589,"['academic', 'children', 'frequency', 'group', 'image', 'left', 'line', 'mm', 'transparency', 'word']"
6590,"['academic', 'children', 'frequency', 'group', 'image', 'left', 'line', 'mm', 'transparency', 'word']"
6591,"['academic', 'children', 'frequency', 'group', 'image', 'left', 'line', 'mm', 'transparency', 'word']"
6592,"['academic', 'children', 'frequency', 'group', 'image', 'left', 'line', 'mm', 'transparency', 'word']"
6593,"['children', 'flag', 'image', 'microwave', 'mm', 'plastic', 'repeat', 'sentence', 'state', 'word']"
6594,"['children', 'flag', 'image', 'microwave', 'mm', 'plastic', 'repeat', 'sentence', 'state', 'word']"
6595,"['academy', 'children', 'graph', 'group', 'image', 'left', 'missing', 'mm', 'ride', 'scaffolding', 'smile']"
6596,"['children', 'graph', 'group', 'image', 'missing']"
6597,"['academy', 'group', 'image', 'left', 'missing', 'mm', 'ride', 'scaffolding', 'smile']"
6598,"['academy', 'group', 'image', 'left', 'missing', 'mm', 'ride', 'scaffolding', 'smile']"
6599,"['academy', 'group', 'image', 'left', 'missing', 'mm', 'ride', 'scaffolding', 'smile']"
6600,"['cards', 'children', 'image', 'knowledge', 'listening', 'mm', 'school', 'sentence', 'word']"
6601,"['cards', 'children', 'image', 'knowledge', 'listening', 'mm', 'school', 'sentence', 'word']"
6602,"['children', 'image', 'mm', 'phone', 'selection', 'style', 'transparency', 'warning', 'word']"
6603,"['capital', 'children', 'connected', 'fragments', 'group', 'image', 'mark', 'missing', 'school', 'sentence', 'transparency']"
6604,"['children', 'image', 'information', 'mm', 'school', 'sentence', 'smile', 'transparency', 'walk']"
6605,"['children', 'flag', 'forward', 'image', 'reinforcement', 'repeat', 'word']"
6606,"['children', 'flag', 'forward', 'image', 'reinforcement', 'repeat', 'word']"
6607,"['children', 'flag', 'forward', 'image', 'reinforcement', 'repeat', 'word']"
6608,"['@', 'academic', 'children', 'group', 'image', 'left', 'mm', 'resource', 'scaffolding', 'school', 'sentence', 'word']"
6609,"['@', 'academic', 'children', 'group', 'image', 'left', 'mm', 'resource', 'scaffolding', 'school', 'sentence', 'word']"
6610,"['@', 'academic', 'children', 'group', 'image', 'left', 'mm', 'resource', 'scaffolding', 'school', 'sentence', 'word']"
6611,"['@', 'academic', 'children', 'group', 'image', 'left', 'mm', 'resource', 'scaffolding', 'school', 'sentence', 'word']"
6612,"['@', 'academy', 'auto', 'checking', 'children', 'frequency', 'game', 'group', 'image', 'left', 'library', 'lung', 'mm', 'repeat', 'scaffolding', 'word']"
6613,"['children', 'frequency', 'image', 'repeat', 'scaffolding', 'word']"
6614,"['@', 'academy', 'auto', 'checking', 'children', 'game', 'group', 'image', 'left', 'library', 'lung', 'mm', 'scaffolding']"
6615,"['@', 'academy', 'auto', 'checking', 'children', 'game', 'group', 'image', 'left', 'library', 'lung', 'mm', 'scaffolding']"
6616,"['@', 'academy', 'auto', 'checking', 'children', 'game', 'group', 'image', 'left', 'library', 'lung', 'mm', 'scaffolding']"
6617,"['bank', 'charge', 'children', 'feeling', 'frame', 'image', 'information', 'job', 'law', 'learning', 'listening', 'mark', 'mm', 'personal', 'ride', 'sentence', 'smart', 'standing', 'stopping', 'stories', 'transparency', 'walk', 'water', 'word']"
6618,"['bank', 'charge', 'children', 'feeling', 'frame', 'image', 'information', 'job', 'law', 'learning', 'listening', 'mark', 'mm', 'personal', 'ride', 'sentence', 'smart', 'standing', 'stopping', 'stories', 'transparency', 'walk', 'water', 'word']"
6619,"['bank', 'charge', 'children', 'feeling', 'frame', 'image', 'information', 'job', 'law', 'learning', 'listening', 'mark', 'mm', 'personal', 'ride', 'sentence', 'smart', 'standing', 'stopping', 'stories', 'transparency', 'walk', 'water', 'word']"
6620,"['children', 'image', 'law', 'sentence', 'word']"
6621,"['children', 'feeling', 'frame', 'image', 'learning', 'sentence', 'word']"
6622,['image']
6623,"['cards', 'children', 'image', 'modeling', 'professional', 'speech', 'transparency']"
6624,"['cards', 'children', 'image', 'modeling', 'professional', 'speech', 'transparency']"
6625,"['cards', 'children', 'image', 'modeling', 'professional', 'speech', 'transparency']"
6626,"['children', 'energy', 'image', 'mm', 'selection', 'style', 'transparency', 'warning', 'word']"
6627,"['children', 'group', 'image', 'school', 'sentence', 'walk', 'word']"
6628,"['children', 'group', 'image', 'school', 'sentence', 'walk', 'word']"
6629,"['children', 'floor', 'image', 'information', 'learning', 'sentence', 'weather']"
6630,"['children', 'floor', 'image', 'information', 'learning', 'sentence', 'weather']"
6631,"['children', 'female', 'image', 'patterns', 'random', 'repeat', 'sentence', 'slide', 'transparency', 'word']"
6632,"['children', 'female', 'image', 'patterns', 'random', 'repeat', 'sentence', 'slide', 'transparency', 'word']"
6633,"['children', 'color', 'frequency', 'group', 'image', 'line', 'mm', 'repeat', 'spacing', 'state', 'word']"
6634,"['cards', 'children', 'frequency', 'group', 'image', 'matching', 'repeat', 'resource', 'word']"
6635,"['cards', 'children', 'frequency', 'group', 'image', 'matching', 'repeat', 'resource', 'word']"
6636,"['active', 'children', 'house', 'image', 'listening', 'mistakes', 'mm', 'random', 'speech', 'word']"
6637,"['active', 'children', 'house', 'image', 'listening', 'mistakes', 'mm', 'random', 'speech', 'word']"
6638,"['children', 'classroom', 'image', 'library', 'stories']"
6639,"['children', 'finger', 'floor', 'image', 'information', 'knowledge', 'listening', 'paired', 'personal', 'ride', 'school', 'selection', 'social', 'word']"
6640,"['cards', 'children', 'connections', 'finger', 'group', 'image', 'index', 'information', 'line', 'personal', 'self', 'sentence', 'voice', 'walk', 'word']"
6641,"['cards', 'children', 'connections', 'group', 'image', 'index', 'line', 'sentence', 'voice', 'walk']"
6642,"['cards', 'children', 'connections', 'group', 'image', 'index', 'line', 'sentence', 'voice', 'walk']"
6643,"['cards', 'children', 'connections', 'group', 'image', 'index', 'line', 'sentence', 'voice', 'walk']"
6644,"['children', 'energy', 'forward', 'image', 'information', 'processing', 'state', 'students', 'style', 'voice', 'waiting', 'warning', 'word']"
6645,"['children', 'energy', 'forward', 'image', 'state', 'style', 'waiting', 'warning', 'word']"
6646,"['ball', 'bus', 'capital', 'children', 'color', 'group', 'image', 'mining', 'school', 'sentence', 'word']"
6647,"['capital', 'children', 'image', 'sentence', 'water']"
6648,"['capital', 'children', 'image', 'sentence', 'water']"
6649,"['children', 'coverage', 'image', 'pattern', 'plastic', 'radial', 'resource', 'slab', 'syllable', 'transparency', 'word']"
6650,"['children', 'image', 'missing', 'neck', 'self', 'sheet', 'syllable', 'water', 'word']"
6651,"['children', 'image', 'missing', 'neck', 'self', 'sheet', 'syllable', 'water', 'word']"
6652,"['children', 'frequency', 'image', 'random', 'sentence', 'transparency', 'tree']"
6653,"['capital', 'children', 'group', 'image', 'matching', 'recording', 'repeat', 'sentence', 'speech', 'stress', 'word']"
6654,"['capital', 'children', 'group', 'image', 'matching', 'recording', 'repeat', 'sentence', 'speech', 'stress', 'word']"
6655,"['charge', 'children', 'feeling', 'forward', 'image', 'library', 'ride', 'self', 'transparency']"
6656,"['children', 'eating', 'energy', 'image', 'jumping', 'matching', 'style', 'train', 'transparency', 'warning']"
6657,"['capital', 'children', 'connected', 'exchange', 'game', 'image', 'mark', 'mm', 'repeat', 'ride', 'sentence', 'word']"
6658,"['capital', 'children', 'image', 'sentence', 'word']"
6659,"['capital', 'children', 'image', 'sentence', 'word']"
6660,"['children', 'group', 'image', 'mm', 'pattern', 'plastic', 'scaffolding', 'sentence', 'slab', 'syllable', 'train', 'word']"
6661,"['children', 'group', 'image', 'mm', 'pattern', 'plastic', 'scaffolding', 'sentence', 'slab', 'syllable', 'train', 'word']"
6662,"['children', 'group', 'image', 'mm', 'pattern', 'plastic', 'scaffolding', 'sentence', 'slab', 'syllable', 'train', 'word']"
6663,"['children', 'group', 'image', 'mm', 'pattern', 'plastic', 'scaffolding', 'sentence', 'slab', 'syllable', 'train', 'word']"
6664,"['children', 'flag', 'image', 'microwave', 'mm', 'plastic', 'sentence', 'word']"
6665,"['children', 'flag', 'image', 'microwave', 'mm', 'plastic', 'sentence', 'word']"
6666,"['children', 'cumulative', 'frequency', 'image', 'random', 'recognition', 'sorting', 'syllable', 'word']"
6667,"['children', 'feedback', 'group', 'image', 'line', 'monitoring', 'selection', 'smart', 'theater']"
6668,"['children', 'feedback', 'group', 'image', 'line', 'monitoring', 'selection', 'smart', 'theater']"
6669,"['charge', 'children', 'image', 'information', 'listening']"
6670,"['charge', 'children', 'image', 'information', 'listening']"
6671,"['children', 'cumulative', 'group', 'image', 'jumping', 'repeat', 'sentence', 'style', 'transparency', 'warning', 'web', 'word']"
6672,"['capital', 'checkpoint', 'children', 'group', 'house', 'image', 'language', 'library', 'line', 'mark', 'mm', 'school', 'sentence', 'water', 'word']"
6673,"['children', 'completeness', 'errors', 'frequency', 'image', 'information', 'language', 'line', 'presentations', 'scoring', 'selection', 'self', 'sentence', 'word']"
6674,"['children', 'image', 'line', 'mm']"
6675,"['children', 'database', 'hidden', 'image', 'knowledge', 'line', 'mm', 'personal', 'resource', 'students', 'theater', 'word']"
6676,"['children', 'frequency', 'image', 'left', 'mm', 'personal', 'sentence', 'word', 'zone']"
6677,"['activity', 'children', 'database', 'image', 'language', 'line', 'mm', 'resource', 'school', 'selection']"
6678,"['bank', 'group', 'image', 'legacy', 'listening', 'mark', 'mm', 'recording', 'resource', 'sentence', 'stories']"
6679,"['bank', 'group', 'image', 'legacy', 'listening', 'mark', 'mm', 'recording', 'resource', 'sentence', 'stories']"
6680,"['air', 'correspondence', 'frequency', 'image', 'missing', 'mm', 'resource', 'sentence', 'word']"
6681,"['air', 'correspondence', 'frequency', 'image', 'missing', 'mm', 'resource', 'sentence', 'word']"
6682,"['air', 'correspondence', 'frequency', 'image', 'missing', 'mm', 'resource', 'sentence', 'word']"
6683,"['cards', 'children', 'correspondence', 'desk', 'image', 'left', 'patterns', 'repeat', 'word']"
6684,"['cards', 'children', 'image', 'patterns', 'word']"
6685,"['cards', 'children', 'image', 'patterns', 'word']"
6686,"['cards', 'children', 'image', 'patterns', 'word']"
6687,"['academic', 'children', 'cut', 'frequency', 'group', 'image', 'line', 'mm', 'path', 'repeat', 'scaffolding', 'transparency', 'water', 'word']"
6688,"['academic', 'children', 'cut', 'frequency', 'group', 'image', 'line', 'mm', 'path', 'repeat', 'scaffolding', 'transparency', 'water', 'word']"
6689,"['academic', 'children', 'cut', 'frequency', 'group', 'image', 'line', 'mm', 'path', 'repeat', 'scaffolding', 'transparency', 'water', 'word']"
6690,"['academic', 'children', 'cut', 'frequency', 'group', 'image', 'line', 'mm', 'path', 'repeat', 'scaffolding', 'transparency', 'water', 'word']"
6691,"['bus', 'children', 'image', 'job', 'mm', 'repeat', 'sentence', 'state', 'word']"
6692,"['bus', 'children', 'image', 'job', 'mm', 'repeat', 'sentence', 'state', 'word']"
6693,"['academic', 'channels', 'children', 'group', 'image', 'knowledge', 'left', 'line', 'mining', 'mm', 'music', 'scaffolding', 'school', 'stories', 'word']"
6694,"['children', 'group', 'image', 'knowledge', 'music', 'stories']"
6695,"['academic', 'channels', 'children', 'group', 'image', 'left', 'line', 'mining', 'mm', 'scaffolding', 'school', 'word']"
6696,"['academic', 'channels', 'children', 'group', 'image', 'left', 'line', 'mining', 'mm', 'scaffolding', 'school', 'word']"
6697,"['academic', 'channels', 'children', 'group', 'image', 'left', 'line', 'mining', 'mm', 'scaffolding', 'school', 'word']"
6698,"['body', 'children', 'field', 'image', 'knowledge', 'listening', 'mm', 'sentence', 'shadow', 'word']"
6699,"['body', 'children', 'field', 'image', 'knowledge', 'listening', 'mm', 'sentence', 'shadow', 'word']"
6700,"['children', 'edge', 'field', 'image', 'selection', 'transparency', 'turning', 'walk', 'word']"
6701,"['children', 'connected', 'direct', 'field', 'image', 'mark', 'sentence', 'state', 'transparency', 'word']"
6702,"['capital', 'children', 'classroom', 'frame', 'graph', 'image', 'mm', 'sentence', 'source', 'transparency']"
6703,"['children', 'image', 'word']"
6704,"['children', 'image', 'word']"
6705,"['children', 'image', 'word']"
6706,"['academic', 'career', 'children', 'group', 'image', 'left', 'mm', 'resource', 'scaffolding', 'sentence', 'state', 'word']"
6707,"['academic', 'career', 'children', 'group', 'image', 'left', 'mm', 'resource', 'scaffolding', 'sentence', 'state', 'word']"
6708,"['academic', 'career', 'children', 'group', 'image', 'left', 'mm', 'resource', 'scaffolding', 'sentence', 'state', 'word']"
6709,"['academic', 'career', 'children', 'group', 'image', 'left', 'mm', 'resource', 'scaffolding', 'sentence', 'state', 'word']"
6710,"['academic', 'children', 'frame', 'frequency', 'group', 'house', 'image', 'left', 'mm', 'repeat', 'scaffolding', 'school', 'sentence', 'walk', 'word']"
6711,"['children', 'frame', 'frequency', 'image', 'repeat', 'scaffolding', 'school', 'sentence', 'walk', 'word']"
6712,"['academic', 'children', 'frequency', 'group', 'house', 'image', 'left', 'mm', 'scaffolding', 'walk', 'word']"
6713,"['academic', 'children', 'frequency', 'group', 'house', 'image', 'left', 'mm', 'scaffolding', 'walk', 'word']"
